position,artist,title,year,week,language
15,BTS,Butter,2021,21,English
16,"Cledos, BEHM",Life (Sun Luo),2021,21,Finnish
17,Go_A,Shum,2021,21,Ukrainian
18,Masked Wolf,Astronaut In The Ocean,2021,21,English
19,The Roop,Discoteque,2021,21,English
20,Tix,Fallen Angel,2021,21,English
1,Måneskin,Zitti E Buoni,2021,22,Italian
2,Måneskin,I Wanna Be Your Slave,2021,22,English
3,Blind Channel,Dark Side,2021,22,English
4,Olivia Rodrigo,Good 4 U,2021,22,English
5,Måneskin,Coraline,2021,22,Italian
6,Elena Tsagrinou,El Diablo,2021,22,English
7,Lil Nas X,Montero (Call Me By Your Name),2021,22,English
8,Haloo Helsinki!,Piilotan Mun Kyyneleet,2021,22,Finnish
9,Daði Freyr,10 Years,2021,22,English
10,Måneskin,Beggin',2021,22,English
11,"Doja Cat, Sza",Kiss Me More (Feat. Sza),2021,22,English
12,Sanni,Pettäjä,2021,22,Finnish
13,"Cledos, BEHM",Life (Sun Luo),2021,22,Finnish
14,Måneskin,Torna A Casa,2021,22,Italian
15,Ellinoora,Meille Käy Hyvin,2021,22,Finnish
16,Masked Wolf,Astronaut In The Ocean,2021,22,English
17,Gjon's Tears,Tout L'univers,2021,22,French
18,"Riton, Nightcrawlers, Mufasa & Hypeman",Friday (Feat. Mufasa & Hypeman) - Dopamine Re-Edit,2021,22,English
19,Chisu,Mysteeri,2021,22,Finnish
20,Tix,Fallen Angel,2021,22,English
1,Måneskin,Zitti E Buoni,2021,23,Italian
2,Måneskin,I Wanna Be Your Slave,2021,23,English
3,Blind Channel,Dark Side,2021,23,English
4,Olivia Rodrigo,Good 4 U,2021,23,English
5,Måneskin,Beggin',2021,23,English
6,"Erika Vikman, Arttu Wiskari",Tääl On Niin Kuuma,2021,23,Finnish
7,JVG,Kran Turismo (Feat. Raappana),2021,23,Finnish
8,Lil Nas X,Montero (Call Me By Your Name),2021,23,English
9,Elena Tsagrinou,El Diablo,2021,23,English
10,Haloo Helsinki!,Piilotan Mun Kyyneleet,2021,23,Finnish
11,"Majestic, Boney M.",Rasputin,2021,23,English
12,Vesala,Kysy Mua Ulos,2021,23,Finnish
13,Sanni,Pettäjä,2021,23,Finnish
14,"Riton, Nightcrawlers, Mufasa & Hypeman",Friday (Feat. Mufasa & Hypeman) - Dopamine Re-Edit,2021,23,English
15,"Doja Cat, Sza",Kiss Me More (Feat. Sza),2021,23,English
16,Måneskin,Coraline,2021,23,Italian
17,"Cledos, BEHM",Life (Sun Luo),2021,23,Finnish
18,Masked Wolf,Astronaut In The Ocean,2021,23,English
19,Bella Poarch,Build A Bitch,2021,23,English
20,"Dua Lipa, Dababy",Levitating (Feat. Dababy),2021,23,English
1,Måneskin,I Wanna Be Your Slave,2021,24,English
2,Måneskin,Zitti E Buoni,2021,24,Italian
3,Blind Channel,Dark Side,2021,24,English
4,Måneskin,Beggin',2021,24,English
5,Niila,Sukupolvien Unelma Ft. Repliikki (Huuhkajat Em-2021),2021,24,Finnish
6,Olivia Rodrigo,Good 4 U,2021,24,English
7,Portion Boys,Vauhti Kiihtyy (Feat. Matti Ja Teppo),2021,24,Finnish
8,Lil Nas X,Montero (Call Me By Your Name),2021,24,English
9,"Teflon Brothers, Emma Gun",Ilmastonmuutos,2021,24,Finnish
10,"Erika Vikman, Arttu Wiskari",Tääl On Niin Kuuma,2021,24,Finnish
11,Haloo Helsinki!,Piilotan Mun Kyyneleet,2021,24,Finnish
12,"Majestic, Boney M.",Rasputin,2021,24,English
13,Elena Tsagrinou,El Diablo,2021,24,English
14,"Doja Cat, Sza",Kiss Me More (Feat. Sza),2021,24,English
15,"Riton, Nightcrawlers, Mufasa & Hypeman",Friday (Feat. Mufasa & Hypeman) - Dopamine Re-Edit,2021,24,English
16,Sanni,Pettäjä,2021,24,Finnish
17,"Cledos, BEHM",Life (Sun Luo),2021,24,Finnish
18,Vesala,Kysy Mua Ulos,2021,24,Finnish
19,JVG,Kran Turismo (Feat. Raappana),2021,24,Finnish
20,Masked Wolf,Astronaut In The Ocean,2021,24,English
1,Måneskin,I Wanna Be Your Slave,2021,25,English
2,Portion Boys,Vauhti Kiihtyy (Feat. Matti Ja Teppo),2021,25,Finnish
3,Måneskin,Zitti E Buoni,2021,25,Italian
4,Måneskin,Beggin',2021,25,English
5,Niila,Sukupolvien Unelma Ft. Repliikki (Huuhkajat Em-2021),2021,25,Finnish
6,Blind Channel,Dark Side,2021,25,English
7,Olivia Rodrigo,Good 4 U,2021,25,English
8,Viivi,Usa,2021,25,Finnish
9,Lil Nas X,Montero (Call Me By Your Name),2021,25,English
10,"Majestic, Boney M.",Rasputin,2021,25,English
11,"Erika Vikman, Arttu Wiskari",Tääl On Niin Kuuma,2021,25,Finnish
12,Haloo Helsinki!,Piilotan Mun Kyyneleet,2021,25,Finnish
13,"Teflon Brothers, Emma Gun",Ilmastonmuutos,2021,25,Finnish
14,Elena Tsagrinou,El Diablo,2021,25,English
15,"Riton, Nightcrawlers, Mufasa & Hypeman",Friday (Feat. Mufasa & Hypeman) - Dopamine Re-Edit,2021,25,English
16,"Doja Cat, Sza",Kiss Me More (Feat. Sza),2021,25,English
17,"Ege Zulu, Gettomasa",Valmiina Futaa,2021,25,Finnish
